experiment,model,item,score,score_top_n,category,H_score,score_expected
DFE task,Qwen3-14B,he04_2inv,0.23537970903234182,0.2712590536679293,loss,,0.40278580394874314
DFE task,Qwen3-14B,he04_3,0.3516947695514719,0.3005941544935466,loss,,0.7070777371599135
DFE task,Qwen3-14B,he04_4,0.44891899006130526,0.4385456664576665,loss,,0.4782874258346348
DFE task,Qwen3-14B,he04_5,0.21285822627346038,0.1582952318552143,gain,,0.245818441176809
DFE task,Qwen3-14B,he04_6,0.7300842404201707,0.7209517189758051,gain,,0.2563272157126552
DFE task,Qwen3-14B,he04_6inv,0.11860633558560606,0.11128315701337435,loss,,0.7130529141985857
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_1,0.3681633046424364,0.25061740181827624,gain,,0.5489279396605635
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_2,0.6847011927496046,0.6816309079054019,gain,,0.5977838107682347
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_2inv,0.2223870487679434,0.2707558564673272,loss,,0.39060394687952726
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_3,0.3461227881117313,0.3083915745983735,loss,,0.7070656696891136
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_4,0.45635509386454853,0.5100269798308656,loss,,0.48931299331101746
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_5,0.21896144108061666,0.2174269922150226,gain,,0.2508274455791414
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_6,0.7352351356392295,0.7496651548313883,gain,,0.2604531571082935
DFE task,Qwen3-30B-A3B-Instruct-2507,he04_6inv,0.11241791141887508,0.12982803866868933,loss,,0.7111047585296852
DFE task,Qwen3-32B,he04_1,0.36773890845566387,0.36978292574822197,gain,,0.5457166697104215
DFE task,Qwen3-32B,he04_2,0.6841165236510786,0.6409168691836402,gain,,0.5888408974639867
DFE task,Qwen3-32B,he04_2inv,0.21778515782119698,0.17043121238298004,loss,,0.39440351713078653
DFE task,Qwen3-32B,he04_3,0.3626421086242061,0.39013076879339736,loss,,0.7178335333951923
DFE task,Qwen3-32B,he04_4,0.46241676491258343,0.48899046698333537,loss,,0.4920259428584453
DFE task,Qwen3-32B,he04_5,0.2206383651412385,0.2514564812931203,gain,,0.2560512559070051
DFE task,Qwen3-32B,he04_6,0.7361764440828426,0.7987879340293356,gain,,0.2630275383471977
DFE task,Qwen3-32B,he04_6inv,0.11671418899318303,0.09978785937419343,loss,,0.7117512409801344
DFE task,Qwen3-4B,he04_1,0.35650325256392634,0.30130997004282417,gain,,0.5340672550765782
DFE task,Qwen3-4B,he04_2,0.6913161436234008,0.7692339748331216,gain,,0.5884852112635591
DFE task,Qwen3-4B,he04_2inv,0.230915540916061,0.2389672083542442,loss,,0.4081098936439553
DFE task,Qwen3-4B,he04_3,0.3471838555241775,0.2803864871065603,loss,,0.7170768021608733
DFE task,Qwen3-4B,he04_4,0.4697042838889245,0.5594958815384292,loss,,0.5001196527813071
DFE task,Qwen3-4B,he04_5,0.22176071418153062,0.2198836161894135,gain,,0.2556788039480032
DFE task,Qwen3-4B,he04_6,0.7258955598371268,0.7399113007146612,gain,,0.25331679711182
DFE task,Qwen3-4B,he04_6inv,0.11717687961182406,0.18060297707061174,loss,,0.7204197120339099
DFE task,Qwen3-8B,he04_1,0.36422712106456584,0.28942129049657933,gain,,0.5430256175539757
DFE task,Qwen3-8B,he04_2,0.6764789652334623,0.6591307664792452,gain,,0.578824033300388
DFE task,Qwen3-8B,he04_2inv,0.2319642843898325,0.21712752884743225,loss,,0.3983645567228139
DFE task,Qwen3-8B,he04_3,0.35827824671292624,0.3304800280281206,loss,,0.7104502207061176
DFE task,Qwen3-8B,he04_4,0.4627400403486947,0.5004328240423894,loss,,0.4921566843740697
DFE task,Qwen3-8B,he04_5,0.2179151642159359,0.18979579882388925,gain,,0.24872853433159095
DFE task,Qwen3-8B,he04_6,0.7251060224546805,0.732156510137256,gain,,0.26090947414748045
DFE task,Qwen3-8B,he04_6inv,0.1253090426192223,0.14948509057553214,loss,,0.7125123861036727
DFE task,SmolLM3-3B,he04_1,0.36380621676698727,0.39041917668656123,gain,,0.5418909601395091
DFE task,SmolLM3-3B,he04_2,0.6822029373977723,0.7001708977269939,gain,,0.5937830522972906
DFE task,SmolLM3-3B,he04_2inv,0.2358178390092243,0.2308705239168456,loss,,0.4028468340373992
DFE task,SmolLM3-3B,he04_3,0.35074954004229547,0.350749232100044,loss,,0.7100984342028672
DFE task,SmolLM3-3B,he04_4,0.4627582776929717,0.5284140574417525,loss,,0.4903468596183169
DFE task,SmolLM3-3B,he04_5,0.21366857537779102,0.13132700813974194,gain,,0.24667879124345818
DFE task,SmolLM3-3B,he04_6,0.7299457850077863,0.7496465787284154,gain,,0.2553508802613403
DFE task,SmolLM3-3B,he04_6inv,0.12205270447356582,0.13904304833835807,loss,,0.708893056518518
DFE task,TildeOpen-30b,he04_1,0.37384484708889176,0.39014524698842445,gain,,0.5569657658723695
DFE task,TildeOpen-30b,he04_2,0.6897849364221492,0.6896335210782555,gain,,0.5866804214628779
DFE task,TildeOpen-30b,he04_2inv,0.23740908731510513,0.22917171183736362,loss,,0.3999390634310345
DFE task,TildeOpen-30b,he04_3,0.35162109434691324,0.35004177949498433,loss,,0.7094912291297213
DFE task,TildeOpen-30b,he04_4,0.46159040922961886,0.4677761826469392,loss,,0.4895357110347301
DFE task,TildeOpen-30b,he04_5,0.2228847036437259,0.22007545757251465,gain,,0.25624736246328816
DFE task,TildeOpen-30b,he04_6,0.721253992883875,0.667678885663855,gain,,0.2634266710591953
DFE task,TildeOpen-30b,he04_6inv,0.1212832455538239,0.16158556510546884,loss,,0.7136496903272457
DFE task,gemma-2-2b-it,he04_1,0.3726529643092169,0.37921574746191106,gain,,0.5466785218918998
DFE task,gemma-2-2b-it,he04_2,0.6882466187610599,0.7082416817096807,gain,,0.6031184389087587
DFE task,gemma-2-2b-it,he04_2inv,0.22762546796692876,0.20072068620075753,loss,,0.40917849234695136
DFE task,gemma-2-2b-it,he04_3,0.3426429708589975,0.24062419425104645,loss,,0.6954964462587716
DFE task,gemma-2-2b-it,he04_4,0.4772992451940388,0.5193296995859399,loss,,0.5058329906352371
DFE task,gemma-2-2b-it,he04_5,0.228354052178201,0.31036059370007085,gain,,0.25792726140013605
DFE task,gemma-2-2b-it,he04_6,0.7349813208117213,0.7587812148021663,gain,,0.25871310976917566
DFE task,gemma-2-2b-it,he04_6inv,0.11892494517876899,0.10000961748684972,loss,,0.7209145051010183
DFE task,gemma-3-12b-it,he04_1,0.3827433582065329,0.4210384088474218,gain,,0.5512940509824504
DFE task,gemma-3-12b-it,he04_2,0.6781451243466191,0.640909859212068,gain,,0.5825196426352109
DFE task,gemma-3-12b-it,he04_2inv,0.21328242769220795,0.15945424882193943,loss,,0.40109735771102883
DFE task,gemma-3-12b-it,he04_3,0.35318679749408205,0.29914541936487415,loss,,0.708732455464415
DFE task,gemma-3-12b-it,he04_4,0.4527297424434254,0.41794118539703234,loss,,0.479794624338518
DFE task,gemma-3-12b-it,he04_5,0.22136135389545836,0.190929194917101,gain,,0.252501962081437
DFE task,gemma-3-12b-it,he04_6,0.7260360727509655,0.6701641723327021,gain,,0.2587399625729093
DFE task,gemma-3-12b-it,he04_6inv,0.12279398245049511,0.11914889040413125,loss,,0.7115937292355525
DFE task,gemma-3-1b-it,he04_1,0.37059104273887566,0.38962426477235945,gain,,0.5471421435106494
DFE task,gemma-3-1b-it,he04_2,0.693815765968748,0.7389999465237004,gain,,0.5863021687587898
DFE task,gemma-3-1b-it,he04_2inv,0.2208133577970845,0.21878895923586045,loss,,0.3918640215383161
DFE task,gemma-3-1b-it,he04_3,0.3547581225152964,0.2997790737396056,loss,,0.7072098529578895
DFE task,gemma-3-1b-it,he04_4,0.45892980594490906,0.5104260772385524,loss,,0.48748145373379964
DFE task,gemma-3-1b-it,he04_5,0.22885347848940518,0.24885861966174255,gain,,0.26543173117717594
DFE task,gemma-3-1b-it,he04_6,0.738490217545579,0.7514056590855724,gain,,0.26266022773361164
DFE task,gemma-3-1b-it,he04_6inv,0.1219994070379995,0.12070557038156188,loss,,0.7140686782915925
DFE task,gemma-3-27b-it,he04_1,0.37118192571137776,0.4482659544754541,gain,,0.5447464106220724
DFE task,gemma-3-27b-it,he04_2,0.6890736282652332,0.739511135647787,gain,,0.5859092346676366
DFE task,gemma-3-27b-it,he04_2inv,0.23551579536486825,0.26656198176008694,loss,,0.40186679536226166
DFE task,gemma-3-27b-it,he04_3,0.3501279449598957,0.4810030128473819,loss,,0.7089142422415581
DFE task,gemma-3-27b-it,he04_4,0.4623200851368962,0.5391280979279639,loss,,0.4903174554495218
DFE task,gemma-3-27b-it,he04_5,0.21911299723223096,0.16854775546842712,gain,,0.25042764889795005
DFE task,gemma-3-27b-it,he04_6,0.7362214663921474,0.7596266085359685,gain,,0.2524259595204309
DFE task,gemma-3-27b-it,he04_6inv,0.12389862925537044,0.13068058852248357,loss,,0.7132907892153423
DFE task,gemma-3-4b-it,he04_1,0.3683279790676443,0.3313630659227744,gain,,0.5448796371276785
DFE task,gemma-3-4b-it,he04_2,0.6906411089012066,0.7602667866118252,gain,,0.5912156984225333
DFE task,gemma-3-4b-it,he04_2inv,0.2442760592989026,0.2522605327735863,loss,,0.4075328420752177
DFE task,gemma-3-4b-it,he04_3,0.357068827803788,0.2913078105336532,loss,,0.7150941006547142
DFE task,gemma-3-4b-it,he04_4,0.4667193644680243,0.560901494643445,loss,,0.4969825833658262
DFE task,gemma-3-4b-it,he04_5,0.2158271194806155,0.2394501122108425,gain,,0.248180521541504
DFE task,gemma-3-4b-it,he04_6,0.7281568055468548,0.6608014671538811,gain,,0.26244051229679805
DFE task,gemma-3-4b-it,he04_6inv,0.1274315486323745,0.14981966254992735,loss,,0.7207173924809097
DFE task,granite-3.3-2b-instruct,he04_1,0.36403665537816254,0.399200269704622,gain,,0.5514680945668302
DFE task,granite-3.3-2b-instruct,he04_2,0.689292878632063,0.6886605315002893,gain,,0.5894154411055526
DFE task,granite-3.3-2b-instruct,he04_2inv,0.2222566539052095,0.22908126959202282,loss,,0.3924807438739814
DFE task,granite-3.3-2b-instruct,he04_3,0.3423488134692266,0.3183034899094542,loss,,0.7086865855152756
DFE task,granite-3.3-2b-instruct,he04_4,0.4617532571438131,0.5125502698800577,loss,,0.49050877018428285
DFE task,granite-3.3-2b-instruct,he04_5,0.2094400667924675,0.17924152142423072,gain,,0.24464347083507218
DFE task,granite-3.3-2b-instruct,he04_6,0.723460242863259,0.669270584486347,gain,,0.26783888087969154
DFE task,granite-3.3-2b-instruct,he04_6inv,0.12160241380391827,0.10041038347952058,loss,,0.7186767192246143
DFE task,granite-3.3-8b-instruct,he04_1,0.3645196191348163,0.3595292871005039,gain,,0.5368554246332669
DFE task,granite-3.3-8b-instruct,he04_2,0.6823121715988791,0.6286817193076526,gain,,0.5822362339798244
DFE task,granite-3.3-8b-instruct,he04_2inv,0.22526921078895326,0.23119431668159324,loss,,0.3991899373101718
DFE task,granite-3.3-8b-instruct,he04_3,0.35369471073046677,0.41806824768835815,loss,,0.7076480156496585
DFE task,granite-3.3-8b-instruct,he04_4,0.45865338071765993,0.3899941295550413,loss,,0.48774600643273935
DFE task,granite-3.3-8b-instruct,he04_5,0.2241504270552224,0.2692983752346971,gain,,0.2569062348896156
DFE task,granite-3.3-8b-instruct,he04_6,0.7238547639382811,0.7707916771071205,gain,,0.25977762524768194
DFE task,granite-3.3-8b-instruct,he04_6inv,0.11668280807507504,0.13051432276685232,loss,,0.721068553931178
DFE task,zephyr-7b-beta,he04_1,0.37379204604566635,0.3996774834159044,gain,,0.5555574543927526
DFE task,zephyr-7b-beta,he04_2,0.6878285372099389,0.660169766804096,gain,,0.587605642553607
DFE task,zephyr-7b-beta,he04_2inv,0.22448176131986347,0.23212364592042187,loss,,0.4021301734751261
DFE task,zephyr-7b-beta,he04_3,0.3568578291970508,0.35952679991751413,loss,,0.7182512376679872
DFE task,zephyr-7b-beta,he04_4,0.4633208335831449,0.530885678011782,loss,,0.49264135052373276
DFE task,zephyr-7b-beta,he04_5,0.21554942338922875,0.1693524689988909,gain,,0.24906762136190677
DFE task,zephyr-7b-beta,he04_6,0.7345025300983262,0.8310661294555655,gain,,0.2612580268461368
DFE task,zephyr-7b-beta,he04_6inv,0.1162125255097182,0.10890203407031102,loss,,0.7111078092392742
LOT task,Apertus-70B-Instruct-2509,1,0.8736893593695756,0.8794573772214996,,,
LOT task,Apertus-70B-Instruct-2509,2,0.22118939640497998,0.2004338420153654,,,
LOT task,Apertus-70B-Instruct-2509,3,0.387716936817639,0.32928594792326965,,,
LOT task,Apertus-70B-Instruct-2509,4,0.5079082073611209,0.44962761105190474,,,
LOT task,Apertus-70B-Instruct-2509,5,0.7916581860143431,0.7409422231914938,,,
LOT task,Apertus-70B-Instruct-2509,6,0.0911361373292006,0.09959536928324651,,,
LOT task,Apertus-70B-Instruct-2509,7,0.7633728278398169,0.8205340679976025,,,
LOT task,Apertus-70B-Instruct-2509,8,0.6280592805765266,0.6403620535668241,,,
LOT task,Apertus-70B-Instruct-2509,9,0.4323152689068851,0.37018210027469195,,,
LOT task,Apertus-70B-Instruct-2509,10,0.15669526661613414,0.16143841856938207,,,
LOT task,Apertus-70B-Instruct-2509,11,0.6714335921282023,0.7901866340604237,,,
LOT task,Apertus-70B-Instruct-2509,12,0.0696745339298564,0.06035661404909575,,,
LOT task,Apertus-70B-Instruct-2509,13,0.37248404851455935,0.4293690548075825,,,
LOT task,Apertus-70B-Instruct-2509,14,0.5085248750381817,0.5409452691066392,,,
LOT task,Apertus-70B-Instruct-2509,15,0.32874048465773875,0.2708585829900674,,,
LOT task,Apertus-70B-Instruct-2509,16,0.5386157633209133,0.5907174467721039,,,
LOT task,Apertus-70B-Instruct-2509,17,0.5332128156606187,0.5193527187568623,,,
LOT task,Apertus-70B-Instruct-2509,18,0.2526511423206816,0.24028227050687168,,,
LOT task,Apertus-70B-Instruct-2509,19,0.34841298052582564,0.41024062175295983,,,
LOT task,Apertus-70B-Instruct-2509,20,0.4925388856934522,0.4798189012140217,,,
LOT task,Apertus-70B-Instruct-2509,21,0.4109853147137822,0.4410687040713808,,,
LOT task,Apertus-70B-Instruct-2509,22,0.4168641841043138,0.3601316204119547,,,
LOT task,Apertus-70B-Instruct-2509,23,0.7153485517797646,0.749663242989967,,,
LOT task,Apertus-70B-Instruct-2509,24,0.6430707690372708,0.6093425513228946,,,
LOT task,Apertus-70B-Instruct-2509,25,0.4560785456461458,0.4306001246094842,,,
LOT task,Apertus-8B-Instruct-2509,1,0.8672728430068554,0.8407276395961827,,,
LOT task,Apertus-8B-Instruct-2509,2,0.22572850968488928,0.23946001004666073,,,
LOT task,Apertus-8B-Instruct-2509,3,0.3957813092318293,0.389645311052376,,,
LOT task,Apertus-8B-Instruct-2509,4,0.5070569033805151,0.3999868696646736,,,
LOT task,Apertus-8B-Instruct-2509,5,0.7943230073986984,0.8602267817198618,,,
LOT task,Apertus-8B-Instruct-2509,6,0.08717129196730183,0.12991618213404088,,,
LOT task,Apertus-8B-Instruct-2509,7,0.7625079531034978,0.7902668629931227,,,
LOT task,Apertus-8B-Instruct-2509,8,0.6292172002326333,0.6007221090565642,,,
LOT task,Apertus-8B-Instruct-2509,9,0.42797383654664456,0.4504470175098535,,,
LOT task,Apertus-8B-Instruct-2509,10,0.15832133793286987,0.18913053650367595,,,
LOT task,Apertus-8B-Instruct-2509,11,0.6731028640396116,0.6203843870508231,,,
LOT task,Apertus-8B-Instruct-2509,12,0.07216213594861885,0.06952312471443575,,,
LOT task,Apertus-8B-Instruct-2509,13,0.3661616643966709,0.4008481524358825,,,
LOT task,Apertus-8B-Instruct-2509,14,0.5158014701024959,0.4897781340493346,,,
LOT task,Apertus-8B-Instruct-2509,15,0.33470788642252197,0.39934653016125743,,,
LOT task,Apertus-8B-Instruct-2509,16,0.5345286151751684,0.5694202733961109,,,
LOT task,Apertus-8B-Instruct-2509,17,0.5292792409819911,0.4499320015569263,,,
LOT task,Apertus-8B-Instruct-2509,18,0.25154209551646983,0.23031683717758134,,,
LOT task,Apertus-8B-Instruct-2509,19,0.34651222238712304,0.3596934604411813,,,
LOT task,Apertus-8B-Instruct-2509,20,0.49653400396096375,0.5602335147092744,,,
LOT task,Apertus-8B-Instruct-2509,21,0.41030378931651557,0.46093677491991153,,,
LOT task,Apertus-8B-Instruct-2509,22,0.4139797831046953,0.4398121702621753,,,
LOT task,Apertus-8B-Instruct-2509,23,0.7179717493453555,0.7229329364023465,,,
LOT task,Apertus-8B-Instruct-2509,24,0.6493039208242667,0.6093961703113706,,,
LOT task,Apertus-8B-Instruct-2509,25,0.45275654483189653,0.4695058797168067,,,
LOT task,Falcon-3-10B-Instruct,1,0.8718981300034027,0.8701436286731693,,,
LOT task,Falcon-3-10B-Instruct,2,0.21725211773440936,0.3389814816912018,,,
LOT task,Falcon-3-10B-Instruct,3,0.3939706911718014,0.3896569548817821,,,
LOT task,Falcon-3-10B-Instruct,4,0.5089536661692855,0.5304743629097397,,,
LOT task,Falcon-3-10B-Instruct,5,0.7876167514815959,0.7900429737683347,,,
LOT task,Falcon-3-10B-Instruct,6,0.09111431127789045,0.09001547448864894,,,
LOT task,Falcon-3-10B-Instruct,7,0.7661848217186991,0.7893562445227645,,,
LOT task,Falcon-3-10B-Instruct,8,0.6417543309579095,0.7089896473040043,,,
LOT task,Falcon-3-10B-Instruct,9,0.4362219777493098,0.4806062947501162,,,
LOT task,Falcon-3-10B-Instruct,10,0.1624467526005117,0.12970404152744,,,
LOT task,Falcon-3-10B-Instruct,11,0.6678910721883088,0.6400223206635097,,,
LOT task,Falcon-3-10B-Instruct,12,0.070218949268562,0.07007099905841715,,,
LOT task,Falcon-3-10B-Instruct,13,0.36989293397347556,0.33974384442082217,,,
LOT task,Falcon-3-10B-Instruct,14,0.5182692112148697,0.6409966974885093,,,
LOT task,Falcon-3-10B-Instruct,15,0.33175144354254316,0.3302924704453313,,,
LOT task,Falcon-3-10B-Instruct,16,0.537932124688863,0.5505734339379633,,,
LOT task,Falcon-3-10B-Instruct,17,0.5347607250013926,0.5293737641234016,,,
LOT task,Falcon-3-10B-Instruct,18,0.25079141822644435,0.26139440894470317,,,
LOT task,Falcon-3-10B-Instruct,19,0.3539637643843905,0.3405569356343629,,,
LOT task,Falcon-3-10B-Instruct,20,0.49179352288314926,0.45069490205601426,,,
LOT task,Falcon-3-10B-Instruct,21,0.4031374502477025,0.42946837892176354,,,
LOT task,Falcon-3-10B-Instruct,22,0.4138829706809639,0.43957532683755923,,,
LOT task,Falcon-3-10B-Instruct,23,0.7108818641879027,0.7198245046233752,,,
LOT task,Falcon-3-10B-Instruct,24,0.6498739526645109,0.6784096034197487,,,
LOT task,Falcon-3-10B-Instruct,25,0.4595239743050957,0.5004235790921164,,,
LOT task,Falcon-3-1B-Instruct,1,0.8742343051550147,0.9208581775388365,,,
LOT task,Falcon-3-1B-Instruct,2,0.22285738825285065,0.25037937441520897,,,
LOT task,Falcon-3-1B-Instruct,3,0.38988085840854114,0.35019150507982333,,,
LOT task,Falcon-3-1B-Instruct,4,0.5103636044595663,0.48854714140861794,,,
LOT task,Falcon-3-1B-Instruct,5,0.795615116372286,0.7500956274352006,,,
LOT task,Falcon-3-1B-Instruct,6,0.08973292994836528,0.08008697053041335,,,
LOT task,Falcon-3-1B-Instruct,7,0.7613931386932478,0.7284874662881227,,,
LOT task,Falcon-3-1B-Instruct,8,0.6354072547485329,0.6794689132516574,,,
LOT task,Falcon-3-1B-Instruct,9,0.433125675666104,0.4112638509819099,,,
LOT task,Falcon-3-1B-Instruct,10,0.15182667559160928,0.19012384711311023,,,
LOT task,Falcon-3-1B-Instruct,11,0.6707140888540992,0.7105421295326251,,,
LOT task,Falcon-3-1B-Instruct,12,0.07267569714324533,0.0494078362165434,,,
LOT task,Falcon-3-1B-Instruct,13,0.3692438970006039,0.400371881499708,,,
LOT task,Falcon-3-1B-Instruct,14,0.5157356744980475,0.49085735933629004,,,
LOT task,Falcon-3-1B-Instruct,15,0.3275467765185203,0.34986671361977884,,,
LOT task,Falcon-3-1B-Instruct,16,0.536528816703161,0.51925283377225,,,
LOT task,Falcon-3-1B-Instruct,17,0.5332967159038684,0.579929413515921,,,
LOT task,Falcon-3-1B-Instruct,18,0.25140202844849496,0.2809398239531824,,,
LOT task,Falcon-3-1B-Instruct,19,0.3473844019152006,0.45124812745150217,,,
LOT task,Falcon-3-1B-Instruct,20,0.4934348730961838,0.5199731891151739,,,
LOT task,Falcon-3-1B-Instruct,21,0.40963409890310676,0.4481347049995763,,,
LOT task,Falcon-3-1B-Instruct,22,0.4095076642952976,0.3893937087259165,,,
LOT task,Falcon-3-1B-Instruct,23,0.7125503836127035,0.7094065260360138,,,
LOT task,Falcon-3-1B-Instruct,24,0.6497212693479839,0.6897804488831188,,,
LOT task,Falcon-3-1B-Instruct,25,0.45167934096330475,0.48978734083484127,,,
LOT task,Falcon-3-7B-Instruct,1,0.8709034097819056,0.9298534611016467,,,
LOT task,Falcon-3-7B-Instruct,2,0.2214641326868626,0.2198622359637499,,,
LOT task,Falcon-3-7B-Instruct,3,0.38911112158141703,0.41054858544530665,,,
LOT task,Falcon-3-7B-Instruct,4,0.5083886462637399,0.53885044982995,,,
LOT task,Falcon-3-7B-Instruct,5,0.7878826322432566,0.7907539313560117,,,
LOT task,Falcon-3-7B-Instruct,6,0.09059911493876902,0.0798192399367533,,,
LOT task,Falcon-3-7B-Instruct,7,0.7641135722128507,0.8193398406280855,,,
LOT task,Falcon-3-7B-Instruct,8,0.6297822914411431,0.569713774731013,,,
LOT task,Falcon-3-7B-Instruct,9,0.43521626295779325,0.42040306030395497,,,
LOT task,Falcon-3-7B-Instruct,10,0.16001595287622844,0.16962436422593907,,,
LOT task,Falcon-3-7B-Instruct,11,0.6668707105877681,0.669696636047296,,,
LOT task,Falcon-3-7B-Instruct,12,0.06997562735429398,0.049492209619829614,,,
LOT task,Falcon-3-7B-Instruct,13,0.3681813431792987,0.30021576280494344,,,
LOT task,Falcon-3-7B-Instruct,14,0.5092024557529322,0.5405325091510552,,,
LOT task,Falcon-3-7B-Instruct,15,0.33492042993601184,0.3197738486824061,,,
LOT task,Falcon-3-7B-Instruct,16,0.5351536756153775,0.49994854591177634,,,
LOT task,Falcon-3-7B-Instruct,17,0.53676727181279,0.5297625619024933,,,
LOT task,Falcon-3-7B-Instruct,18,0.2578419467997998,0.25966253267979456,,,
LOT task,Falcon-3-7B-Instruct,19,0.35145799509461545,0.36017557697228053,,,
LOT task,Falcon-3-7B-Instruct,20,0.4912118869797598,0.49975860955156326,,,
LOT task,Falcon-3-7B-Instruct,21,0.4066366200911213,0.38998337368645075,,,
LOT task,Falcon-3-7B-Instruct,22,0.40561413253464124,0.3691868238918601,,,
LOT task,Falcon-3-7B-Instruct,23,0.7137592481409252,0.699808147714499,,,
LOT task,Falcon-3-7B-Instruct,24,0.6418509815809028,0.6302946549226792,,,
LOT task,Falcon-3-7B-Instruct,25,0.45385158164636463,0.489695500806423,,,
LOT task,LFM2-1.2B,1,0.8730201019755839,0.8792236312605878,,,
LOT task,LFM2-1.2B,2,0.22303283518473047,0.2296159225446574,,,
LOT task,LFM2-1.2B,3,0.3972710956642702,0.4490771611397463,,,
LOT task,LFM2-1.2B,4,0.5078645590013678,0.43973669294670975,,,
LOT task,LFM2-1.2B,5,0.792804187768275,0.7808997773737362,,,
LOT task,LFM2-1.2B,6,0.09016548625117347,0.1296953471384788,,,
LOT task,LFM2-1.2B,7,0.7592428748870949,0.7717023571257098,,,
LOT task,LFM2-1.2B,8,0.6328123811622537,0.6394968310213809,,,
LOT task,LFM2-1.2B,9,0.42811801137077266,0.4692314570716451,,,
LOT task,LFM2-1.2B,10,0.15871663189166663,0.19979996607081646,,,
LOT task,LFM2-1.2B,11,0.6724228361526642,0.6901695818028881,,,
LOT task,LFM2-1.2B,12,0.07263299020149679,0.07960369004918234,,,
LOT task,LFM2-1.2B,13,0.36792076221933034,0.37000788710072774,,,
LOT task,LFM2-1.2B,14,0.5102194733004367,0.5405278296490914,,,
LOT task,LFM2-1.2B,15,0.32449560947623063,0.3591258031509502,,,
LOT task,LFM2-1.2B,16,0.5386983681413973,0.5504056099639595,,,
LOT task,LFM2-1.2B,17,0.5366338758852071,0.5204174890021093,,,
LOT task,LFM2-1.2B,18,0.2595182640501626,0.25929855657587314,,,
LOT task,LFM2-1.2B,19,0.35175695301252613,0.36084400208646633,,,
LOT task,LFM2-1.2B,20,0.5001952948940658,0.5398499370415983,,,
LOT task,LFM2-1.2B,21,0.4076494935037687,0.3998793078731379,,,
LOT task,LFM2-1.2B,22,0.41587052469699926,0.4104510665769126,,,
LOT task,LFM2-1.2B,23,0.7125751046394786,0.7297117157252913,,,
LOT task,LFM2-1.2B,24,0.6471240850805311,0.6197976456250038,,,
LOT task,LFM2-1.2B,25,0.45336943820835396,0.4493109061132616,,,
LOT task,LFM2-2.6B,1,0.8741761918722619,0.8494385471613837,,,
LOT task,LFM2-2.6B,2,0.2195176793509211,0.17990697299686867,,,
LOT task,LFM2-2.6B,3,0.3846991107367041,0.3497911679531288,,,
LOT task,LFM2-2.6B,4,0.5072740169656199,0.529403664684974,,,
LOT task,LFM2-2.6B,5,0.7908880397885849,0.77991073267512,,,
LOT task,LFM2-2.6B,6,0.09033421335192787,0.08005469130300846,,,
LOT task,LFM2-2.6B,7,0.7600054285314339,0.799774787079093,,,
LOT task,LFM2-2.6B,8,0.6316928027948503,0.6299882971126174,,,
LOT task,LFM2-2.6B,9,0.43226423364766836,0.37945630508658845,,,
LOT task,LFM2-2.6B,10,0.1559278936761725,0.14979748252931696,,,
LOT task,LFM2-2.6B,11,0.67269780073054,0.6692292068312965,,,
LOT task,LFM2-2.6B,12,0.07058177600251167,0.11030267562257821,,,
LOT task,LFM2-2.6B,13,0.36547321620977885,0.33031466160629697,,,
LOT task,LFM2-2.6B,14,0.5142145122190585,0.5486238985777157,,,
LOT task,LFM2-2.6B,15,0.3222094138855384,0.27001455334402286,,,
LOT task,LFM2-2.6B,16,0.5361305888780366,0.5807561587712029,,,
LOT task,LFM2-2.6B,17,0.5358482614392771,0.6002301006162916,,,
LOT task,LFM2-2.6B,18,0.2494645680192924,0.22031460745376596,,,
LOT task,LFM2-2.6B,19,0.3528507075304944,0.3115571304237134,,,
LOT task,LFM2-2.6B,20,0.49142727108977036,0.499857566556271,,,
LOT task,LFM2-2.6B,21,0.3994421374205093,0.3997171945250801,,,
LOT task,LFM2-2.6B,22,0.41467963555249926,0.40041619831410286,,,
LOT task,LFM2-2.6B,23,0.7117582511517044,0.7204225783481508,,,
LOT task,LFM2-2.6B,24,0.6441413771343744,0.580333788105639,,,
LOT task,LFM2-2.6B,25,0.4487298307695092,0.459415379674272,,,
LOT task,LFM2-8B-A1B,1,0.8720170468425241,0.8793085340963045,,,
LOT task,LFM2-8B-A1B,2,0.22685219505273874,0.24003003607653267,,,
LOT task,LFM2-8B-A1B,3,0.38949701083055815,0.43107406798543696,,,
LOT task,LFM2-8B-A1B,4,0.4966270209634707,0.45025362873058883,,,
LOT task,LFM2-8B-A1B,5,0.7881174477231658,0.7895375117813216,,,
LOT task,LFM2-8B-A1B,6,0.0893823351140435,0.05048198056706353,,,
LOT task,LFM2-8B-A1B,7,0.7612417561099423,0.750014401717459,,,
LOT task,LFM2-8B-A1B,8,0.6316622565918248,0.5598066158281055,,,
LOT task,LFM2-8B-A1B,9,0.4359486006046839,0.4818637333515269,,,
LOT task,LFM2-8B-A1B,10,0.15625780962414063,0.13969187188530371,,,
LOT task,LFM2-8B-A1B,11,0.6675276115054162,0.6499477010182853,,,
